[2016/4/26 - 13:00:17] Canabis_Bejamin(60) (Ping: 49) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: james_bao(13) | Frames: 52
[2016/4/26 - 13:00:17] [PRISONED] Canabis_Bejamin(60) (Ping: 49) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: james_bao(13) | Frames: 52
[2016/4/27 - 8:13:39] Ken_Ktms(61) (Ping: 35) | damage: 0.000000 | Weapon: MP5 | Issuer: Vladimir_James(44) | Frames: 53
[2016/4/27 - 8:13:39] Ken_Ktms(61) (Ping: 35) | damage: 0.000000 | Weapon: MP5 | Issuer: Vladimir_James(44) | Frames: 53
[2016/4/27 - 8:13:39] [PRISONED] Ken_Ktms(61) (Ping: 35) | damage: 0.000000 | Weapon: MP5 | Issuer: Vladimir_James(44) | Frames: 53
[2016/4/27 - 13:03:38] Daddy_Wolves(11) (Ping: 65535) | damage: 0.000000 | Weapon: MP5 | Issuer: Yakuza_Nasu(8) | Frames: 51
[2016/4/27 - 13:03:48] Daddy_Wolves(11) (Ping: 65535) | damage: 0.000000 | Weapon: MP5 | Issuer: Yakuza_Nasu(8) | Frames: 103
[2016/4/27 - 13:03:48] [PRISONED] Daddy_Wolves(11) (Ping: 65535) | damage: 0.000000 | Weapon: MP5 | Issuer: Yakuza_Nasu(8) | Frames: 103
[2016/4/27 - 15:02:47] Tuan_DZai(1) (Ping: 39) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Julie_Lilly(48) | Frames: 53
[2016/4/27 - 15:02:47] Tuan_DZai(1) (Ping: 41) | damage: 0.000000 | Weapon: M4 | Issuer: JackSon_CarBallo(82) | Frames: 53
[2016/4/27 - 15:02:47] [PRISONED] Tuan_DZai(1) (Ping: 41) | damage: 0.000000 | Weapon: M4 | Issuer: JackSon_CarBallo(82) | Frames: 53
[2016/4/27 - 15:27:10] Bee_DepTrai(60) (Ping: 45) | damage: 0.000000 | Weapon: Combat Shotgun | Issuer: Tommy_Muel(35) | Frames: 53
