[2016/4/10 - 13:11:08] Yakuza Nam has been made a senior moderator by Yakuza OngTrum
[2016/4/10 - 13:26:20] AdmCmd: Brandon Stack da bi dua vao tu boi Huynh Thanh Van, Ly do: KOS + DM
[2016/4/10 - 13:29:18] AdmCmd: Army Kun da bi dua vao tu boi Huynh Thanh Van, Ly do: kos = dm
[2016/4/10 - 14:08:07] AdmCmd: Be Luan da bi dua vao tu boi Dang Ngoc Son, Ly do: KOs
[2016/4/10 - 14:08:16] AdmCmd: Be Longg da bi dua vao tu boi Dang Ngoc Son, Ly do: KOs
[2016/4/10 - 14:13:31] AdmCmd: Army Moon da bi dua vao tu boi Dang Ngoc Son, Ly do: KOS
[2016/4/10 - 14:29:48] AdmCmd: Semion Mogilevich (IP:14.161.71.207) da bi kick boi nick phong, ly do: KOS
[2016/4/10 - 14:41:58] AdmCmd: Viet KJ da bi dua vao tu boi Dang Ngoc Son, Ly do: KOS
[2016/4/10 - 14:48:43] AdmCmd: Yakuza Carl da bi dua vao tu boi Dang Ngoc Son, Ly do: KOS
[2016/4/10 - 15:02:57] AdmCmd: Khevin Boon (IP:113.163.80.106) da bi kick boi nick phong, ly do: Kos
[2016/4/10 - 15:27:16] AdmCmd: Frozen Loc da bi dua vao tu boi nick S buzikk, Ly do: KOS
[2016/4/10 - 15:35:51] AdmCmd: Jax Spow da bi dua vao tu boi Army Max, Ly do: KOS
[2016/4/10 - 15:41:11] AdmCmd: Tai Squad da bi dua vao tu boi Army Max, Ly do: LSPD [ KOS nguoi Dan ] 
[2016/4/10 - 15:45:05] AdmCmd: Duy Trung da bi dua vao tu boi Im Zeref, Ly do: Hacking
[2016/4/10 - 15:45:09] AdmCmd: Duy Trung (IP:183.81.8.48) da bi kick boi Im Zeref, ly do: tat
[2016/4/10 - 15:45:28] AdmCmd: Daniel Cleandro (IP:14.169.174.78) da bi kick boi Im Zeref, ly do: ATIP?
[2016/4/10 - 15:47:30] AdmCmd: Makoto Himura da bi dua vao tu boi Phuoc Slayer, Ly do: DM xac
[2016/4/10 - 15:48:49] AdmCmd: Khevin Boon da bi dua vao tu boi Micky Holdny, Ly do: Hách 
[2016/4/10 - 16:11:01] AdmCmd: VinhRau Buffalo da bi dua vao tu boi Joseph BuFFord, Ly do: hackking nay`
[2016/4/10 - 16:11:30] AdmCmd: Melody Hades da bi dua vao tu boi Joseph BuFFord, Ly do: hackking
[2016/4/10 - 17:04:52] AdmCmd: Frozen Tran da bi dua vao tu boi Tobu Life, Ly do: KOS
[2016/4/10 - 17:12:19] AdmCmd: nhok duy da bi dua vao tu boi Tobu Life, Ly do: DM
[2016/4/10 - 17:15:43] AdmCmd: Nick Khanh (IP:115.75.90.39) da bi kick boi Tuan God, ly do: Cbug hay
[2016/4/10 - 17:21:44] AdmCmd: Juan Juan Juan (IP:115.75.90.39) da bi kick boi nick phong, ly do: PS 
